1.3031243658272678;[69 356 128 170 498 81 662 272 318 80];35730.24;365
2.2502419749317344;[168 56 717 34 627 34 646 114 37 584];80339.81;763
2.2884605242116973;[571 151 695 44 632 712 57 52 127 16];82798.41;1520
1.4104216674566472;[323 508 518 383 9 46 274 344 302 496];28431.409999999996;2358
1.7373375589007196;[461 72 387 5 129 224 566 435 77 719];52122.45;122
0.689824980564762;[40 254 457 322 197 467 185 226 341 384];15917.210000000001;1705
1.994250091210192;[236 261 210 80 104 65 371 741 690 241];51086.090000000004;1785
2.3009222256637543;[659 726 70 721 544 25 96 37 96 108];86425.16;2004
2.2861068608956914;[582 242 47 8 20 682 94 15 645 618];80007.41;2377
2.307315823225987;[90 362 334 695 36 116 745 704 2 32];82920.04000000001;1002
2.1124566549304666;[232 422 12 265 785 1 381 191 438 533];51331.8;1242
2.16504756855553;[572 614 309 28 60 173 65 305 591 3];54067.4;314
2.269337847559058;[76 752 33 473 19 73 508 34 743 510];83567.29000000001;24
0.5405744280372188;[352 422 424 328 215 330 141 389 197 153];10705.29;2125
2.3836290009683414;[533 571 711 45 34 569 18 565 17 31];80610.84;1114
2.206762072989746;[292 0 633 110 127 194 678 514 77 381];52318.44;709
0.6661530211739262;[317 405 116 443 424 159 239 420 167 186];14814.439999999999;1976
2.0570759220331634;[67 330 15 734 574 142 22 575 326 228];58356.21;1595
2.257960328467699;[121 13 704 763 81 421 12 379 20 636];83282.8;453
2.31108592593167;[663 694 1 665 282 41 104 483 4 4];82382.49;72
2.2637053874094963;[59 675 682 647 29 297 484 36 19 16];80134.44;1761
2.3938705213885894;[47 663 647 36 37 112 85 646 653 63];83710.29000000001;2074
1.4919993500525837;[359 248 87 237 754 141 315 419 220 285];30750.85;1559
1.4985477675867498;[404 166 358 247 274 761 264 181 6 530];39928.689999999995;2036
2.330697611022753;[636 6 86 680 635 596 114 34 88 28];81270.81000000001;1060
2.290824494655528;[675 133 81 194 426 90 21 2 721 734];81933.61000000002;1966
0.9724859517334318;[186 135 683 136 138 482 327 541 163 240];35425.69;1577
2.266271221233401;[638 14 660 181 402 3 656 36 90 41];73824.29000000001;1895
2.331612663330981;[149 685 675 51 74 637 21 48 587 9];84628.23999999999;756
2.1697091265704134;[110 690 257 46 59 382 33 368 614 422];50872.69;1706
0.5757536724532755;[241 352 468 369 64 508 371 235 175 211];17093.84;1872
2.523063281836826;[2 261 24 24 660 596 12 150 677 641];82352.61000000002;2559
0.6279800960676556;[104 408 267 350 172 174 191 427 307 294];10466.039999999997;505
0.6734322231727264;[178 223 503 277 500 239 91 309 270 418];16485.16;458
1.146061463463692;[293 787 232 159 111 257 191 177 410 281];33772.36;289
2.2517347596412383;[12 13 661 569 17 133 24 593 100 662];80437.63999999998;920
2.402193446153712;[4 645 120 40 302 7 716 692 14 539];85750.68999999999;1108
2.365720554782323;[718 713 401 149 5 122 717 267 0 18];84029.6;643
2.257812333900817;[6 11 623 621 24 47 698 20 284 567];82488.09;1839
1.9218122775184105;[145 842 2 88 419 356 122 343 420 389];52310.04;1326
2.3112967595654;[96 124 41 698 88 675 11 648 43 518];80150.75999999998;2567
0.6876682440087912;[351 410 234 222 439 394 312 336 20 292];13319.2;40
2.3348825135182247;[46 541 77 96 45 662 663 643 41 21];80162.85;1609
0.7262121098042313;[540 408 234 156 339 323 291 524 283 141];16652.089999999997;1598
2.2595517046855167;[1 591 489 633 10 229 589 1 19 40];71347.56000000001;1121
2.2012855645032263;[617 411 48 384 55 239 461 658 8 105];52447.03999999999;2148
2.3792813059271305;[23 16 728 13 631 593 527 515 30 27];86247.00999999998;119
1.6831483785661807;[71 464 23 318 132 656 62 45 384 541];48891.44;197
1.6928524701606056;[426 16 24 511 258 154 82 241 462 798];56548.36;630
0.518468595953168;[90 325 183 360 494 252 342 462 260 221];13779.090000000002;1353
1.7041089399628893;[128 4 260 746 411 386 268 197 69 655];52691.44;803
0.5998698481259896;[522 316 248 281 349 464 195 382 225 206];11057.759999999998;1707
2.282639739492319;[387 32 42 20 4 7 630 623 511 682];80111.16;1921
1.5470090496958735;[49 29 209 348 453 219 26 575 101 783];59626.159999999996;1696
2.2582819173354345;[203 770 188 300 11 140 123 763 694 15];82984.81000000001;1803
2.080556895751429;[114 335 167 669 88 201 200 524 160 725];50146.81;2705
2.413239639617819;[21 633 42 639 191 22 635 638 2 109];81067.16;574
0.6628420826438852;[105 490 158 424 267 434 254 355 234 331];13889.76;1080
2.410547652474916;[378 8 16 452 82 706 650 57 690 17];82089.24;2399
2.2686922970645846;[676 63 571 181 9 717 145 18 69 636];81280.05;1814
1.7153324723046417;[200 853 570 43 286 163 135 235 98 447];56749.6;575
2.4332308105247273;[12 654 714 5 640 580 34 58 3 511];91827.89;1326
2.035729907933617;[662 28 215 16 570 237 499 145 44 323];49265.689999999995;1088
0.6649700287435493;[161 296 429 469 303 334 330 45 290 498];16853.05;502
2.342784424404165;[211 652 41 676 35 19 152 649 1 620];82466.04000000001;755
2.38994129463535;[10 677 617 192 66 657 19 627 63 39];83065.81;2551
0.7404803112955475;[314 240 276 251 300 569 171 457 435 163];15432.039999999999;2416
1.6280873873901256;[31 448 87 792 343 379 196 243 107 21];50648.21;1693
